# RaceVideoToLog v2.7.2
# video_hash=da1e455f100f50a2, video=test5.mp4, fps=59.767, codec=h264
# roi=843,993,948,1025, format=km/h, frame_start=362, frame_end=7585
# max_speed=400.0, max_accel=40.0, div=1, target_h=48, max_width=72, pad=0, buffer=16
# backend=CPU, model=v6_small, video_backend=decord/GPU
# stats: total=7223, trusted=7111, corrected=41
# timing: ocr=34.3s, decode=14.1s, inference=33.8s, correction=2.5s
6263,4386.84,349,21
6264,4388.46,348,21
6265,4390.08,348,21
6266,4391.69,346,21
6267,4393.30,346,21
6268,4394.90,344,21
6269,4396.50,344,21
6270,4398.10,342,21
6271,4399.69,342,21
6272,4401.27,340,21
6273,4402.85,338,21
6274,4404.42,338,0
6275,4405.98,335,0
6276,4407.54,335,21
6277,4409.09,333,21
6278,4410.64,333,21
6279,4412.18,331,21
6280,4413.72,331,21
6281,4415.25,329,21
6282,4416.78,328,21
6283,4418.30,328,21
6284,4419.82,326,21
6285,4421.34,326,21
6286,4422.85,324,21
6287,4424.36,324,0
6288,4425.85,321,0
6289,4427.35,321,21
6290,4428.84,320,21
6291,4430.32,318,21
6292,4431.80,318,21
6293,4433.27,316,21
6294,4434.73,314,21
6295,4436.19,314,21
6296,4437.65,312,21
6297,4439.10,312,21
6298,4440.54,310,21
6299,4441.98,308,21
6300,4443.41,308,21
6301,4444.84,306,21
6302,4446.26,306,21
6303,4447.68,305,21
6304,4449.10,305,21
6305,4450.51,303,21
6306,4451.92,303,21
6307,4453.32,302,21
6308,4454.72,300,21
6309,4456.12,300,21
6310,4457.51,298,21
6311,4458.89,298,21
6312,4460.27,296,21
6313,4461.65,296,21
6314,4463.02,294,21
6315,4464.39,294,21
6316,4465.75,292,21
6317,4467.10,290,21
6318,4468.45,290,21
6319,4469.79,288,21
6320,4471.13,288,21
6321,4472.46,286,21
6322,4473.79,286,21
6323,4475.12,285,21
6324,4476.44,285,21
6325,4477.76,283,21
6326,4479.07,281,21
6327,4480.38,281,21
6328,4481.68,280,21
6329,4482.99,280,21
6330,4484.28,278,21
6331,4485.57,278,21
6332,4486.86,276,21
6333,4488.14,276,21
6334,4489.42,274,21
6335,4490.69,272,21
6336,4491.96,272,21
6337,4493.21,270,21
6338,4494.47,270,21
6339,4495.72,268,21
6340,4496.97,268,21
6341,4498.21,267,21
6342,4499.45,267,21
6343,4500.69,265,21
6344,4501.91,263,21
6345,4503.14,263,21
6346,4504.35,261,21
6347,4505.57,261,21
6348,4506.77,259,21
6349,4507.98,259,21
6350,4509.18,258,21
6351,4510.38,258,21
6352,4511.57,256,21
6353,4512.76,254,21
6354,4513.94,254,21
6355,4515.12,253,21
6356,4516.29,253,21
6357,4517.46,251,21
6358,4518.63,251,21
6359,4519.79,250,21
6360,4520.96,250,21
6361,4522.11,248,21
6362,4523.26,246,21
6363,4524.40,246,21
6364,4525.55,245,21
6365,4526.68,245,21
6366,4527.82,243,21
6367,4528.95,243,21
6368,4530.07,241,21
6369,4531.19,241,21
6370,4532.31,239,21
6371,4533.41,237,21
6372,4534.52,237,21
6373,4535.61,235,21
6374,4536.70,235,21
6375,4537.79,233,21
6376,4538.88,233,21
6377,4539.96,232,21
6378,4541.03,232,21
6379,4542.11,230,21
6380,4543.17,228,21
6381,4544.23,228,21
6382,4545.29,227,21
6383,4546.34,227,21
6384,4547.39,225,21
6385,4548.44,225,21
6386,4549.48,223,21
6387,4550.52,223,21
6388,4551.55,221,21
6389,4552.57,220,21
6390,4553.60,220,21
6391,4554.61,218,21
6392,4555.63,218,21
6393,4556.64,216,21
6394,4557.64,216,21
6395,4558.64,215,21
6396,4559.64,215,21
6397,4560.64,213,21
6398,4561.62,212,21
6399,4562.61,212,21
6400,4563.59,210,21
6401,4564.57,210,21
6402,4565.54,208,21
6403,4566.50,208,21
6404,4567.47,207,21
6405,4568.43,207,21
6406,4569.39,205,21
6407,4570.34,203,21
6408,4571.28,203,21
6409,4572.22,201,21
6410,4573.15,201,21
6411,4574.08,200,21
6412,4575.01,200,21
6413,4575.94,198,21
6414,4576.86,198,21
6415,4577.77,196,21
6416,4578.68,195,21
6417,4579.59,195,21
6418,4580.49,193,21
6419,4581.39,193,21
6420,4582.28,191,21
6421,4583.17,191,21
6422,4584.05,190,21
6423,4584.94,190,21
6424,4585.81,188,21
6425,4586.69,187,21
6426,4587.55,187,21
6427,4588.42,185,21
6428,4589.28,185,21
6429,4590.13,183,21
6430,4590.98,183,21
6431,4591.83,182,21
6432,4592.68,182,21
6433,4593.52,180,21
6434,4594.35,179,21
6435,4595.19,179,21
6436,4596.01,177,21
6437,4596.84,177,21
6438,4597.66,176,21
6439,4598.47,176,21
6440,4599.29,174,21
6441,4600.10,174,21
6442,4600.90,172,21
6443,4601.70,171,21
6444,4602.49,171,21
6445,4603.28,169,21
6446,4604.07,169,21
6447,4604.85,168,21
6448,4605.63,168,21
6449,4606.41,166,21
6450,4607.18,166,21
6451,4607.95,165,21
6452,4608.71,163,21
6453,4609.47,163,21
6454,4610.22,162,21
6455,4610.98,162,21
6456,4611.72,160,21
6457,4612.47,160,21
6458,4613.21,159,21
6459,4613.95,159,21
6460,4614.68,157,21
6461,4615.41,156,21
6462,4616.14,156,21
6463,4616.86,155,21
6464,4617.58,155,21
6465,4618.29,153,21
6466,4619.01,153,21
6467,4619.71,152,21
6468,4620.42,152,21
6469,4621.12,150,21
6470,4621.82,149,21
6471,4622.51,149,21
6472,4623.20,148,21
6473,4623.89,148,21
6474,4624.57,146,21
6475,4625.25,146,21
6476,4625.93,145,21
6477,4626.60,145,21
6478,4627.27,143,21
6479,4627.93,142,21
6480,4628.59,142,21
6481,4629.25,141,21
6482,4629.90,141,21
6483,4630.55,139,21
6484,4631.20,139,21
6485,4631.84,138,21
6486,4632.49,138,21
6487,4633.12,137,21
6488,4633.76,135,21
6489,4634.38,135,21
6490,4635.01,134,21
6491,4635.63,134,21
6492,4636.25,133,21
6493,4636.87,133,21
6494,4637.48,131,21
6495,4638.09,131,21
6496,4638.70,130,21
6497,4639.30,129,21
6498,4639.90,129,21
6499,4640.50,127,21
6500,4641.09,127,21
6501,4641.67,126,21
6502,4642.26,126,21
6503,4642.84,125,21
6504,4643.42,125,21
6505,4644.00,124,21
6506,4644.57,122,21
6507,4645.14,122,21
6508,4645.71,121,0
6509,4646.27,121,0
6510,4646.83,120,0
6511,4647.39,120,12
6512,4647.94,118,11
6513,4648.49,118,11
6514,4649.03,117,12
6515,4649.58,116,0
6516,4650.11,116,21
6517,4650.65,114,21
6518,4651.18,114,21
6519,4651.71,113,21
6520,4652.23,113,21
6521,4652.75,112,21
6522,4653.27,112,21
6523,4653.79,110,21
6524,4654.30,109,21
6525,4654.81,109,21
6526,4655.31,108,21
6527,4655.81,108,21
6528,4656.31,107,21
6529,4656.81,107,21
6530,4657.30,105,21
6531,4657.79,105,21
6532,4658.28,104,21
6533,4658.76,103,21
6534,4659.24,103,21
6535,4659.71,101,21
6536,4660.18,101,21
6537,4660.65,100,21
6538,4661.11,100,21
6539,4661.57,99,21
6540,4662.03,99,21
6541,4662.49,98,21
6542,4662.94,96,21
6543,4663.39,96,21
6544,4663.83,95,21
6545,4664.27,95,21
6546,4664.71,94,21
6547,4665.15,94,21
6548,4665.58,92,21
6549,4666.01,92,21
6550,4666.43,91,21
6551,4666.86,90,21
6552,4667.27,90,21
6553,4667.69,88,21
6554,4668.10,88,21
6555,4668.50,87,21
6556,4668.91,87,21
6557,4669.31,86,21
6558,4669.71,86,21
6559,4670.11,85,21
6560,4670.50,83,21
6561,4670.88,83,21
6562,4671.27,82,21
6563,4671.65,82,21
6564,4672.02,80,21
6565,4672.40,80,21
6566,4672.76,79,21
6567,4673.13,79,21
6568,4673.50,78,21
6569,4673.85,76,21
6570,4674.21,76,21
6571,4674.56,75,21
6572,4674.91,75,21
6573,4675.25,74,21
6574,4675.60,74,21
6575,4675.94,73,21
6576,4676.28,73,21
6577,4676.61,71,21
6578,4676.94,70,21
6579,4677.27,70,21
6580,4677.59,69,21
6581,4677.91,69,21
6582,4678.23,68,21
6583,4678.54,68,21
6584,4678.86,66,21
6585,4679.16,66,21
6586,4679.47,65,21
6587,4679.77,64,21
6588,4680.06,64,21
6589,4680.36,63,21
6590,4680.65,63,21
6591,4680.94,62,21
6592,4681.23,62,21
6593,4681.52,61,21
6594,4681.80,61,21
6595,4682.08,60,21
6596,4682.36,59,21
6597,4682.63,58,21
6598,4682.90,58,21
6599,4683.17,57,21
6600,4683.43,57,21
6601,4683.69,56,21
6602,4683.95,56,21
6603,4684.21,55,21
6604,4684.47,54,21
6605,4684.72,54,21
6606,4684.96,53,21
6607,4685.21,53,21
6608,4685.45,52,21
6609,4685.70,52,21
6610,4685.94,51,21
6611,4686.17,51,21
6612,4686.41,51,21
6613,4686.64,50,21
6614,4686.88,50,21
6615,4687.11,49,21
6616,4687.33,49,21
6617,4687.56,49,21
6618,4687.79,49,21
6619,4688.02,48,21
6620,4688.24,48,21
6621,4688.46,47,21
6622,4688.68,47,21
6623,4688.90,47,21
6624,4689.11,46,21
6625,4689.33,46,21
6626,4689.54,46,21
6627,4689.75,46,21
6628,4689.97,45,21
6629,4690.17,45,21
6630,4690.38,45,21
6631,4690.59,45,21
6632,4690.80,45,21
6633,4691.01,44,21
6634,4691.21,44,21
6635,4691.42,44,21
6636,4691.62,44,21
6637,4691.83,44,21
6638,4692.03,44,21
6639,4692.24,44,21
6640,4692.44,43,21
6641,4692.64,43,21
6642,4692.84,43,21
6643,4693.04,43,21
6644,4693.24,43,21
6645,4693.44,43,21
6646,4693.63,42,21
6647,4693.83,42,21
6648,4694.03,42,21
6649,4694.22,42,21
6650,4694.42,42,21
6651,4694.61,42,21
6652,4694.81,42,21
6653,4695.00,41,21
6654,4695.19,41,21
6655,4695.38,41,21
6656,4695.57,41,21
6657,4695.76,41,21
6658,4695.95,41,21
6659,4696.14,41,21
6660,4696.33,40,21
6661,4696.52,40,21
6662,4696.70,40,21
6663,4696.89,40,21
6664,4697.07,40,21
6665,4697.26,40,21
6666,4697.45,40,21
6667,4697.63,39,21
6668,4697.81,39,21
6669,4697.99,39,21
6670,4698.17,39,21
6671,4698.35,39,21
6672,4698.54,39,21
6673,4698.72,40,21
6674,4698.91,40,21
6675,4699.09,40,21
6676,4699.28,40,21
6677,4699.46,40,21
6678,4699.65,41,21
6679,4699.84,41,21
6680,4700.03,41,21
6681,4700.22,41,21
6682,4700.41,41,21
6683,4700.60,41,21
6684,4700.80,42,21
6685,4700.99,42,21
6686,4701.19,42,21
6687,4701.38,43,21
6688,4701.58,43,21
6689,4701.78,43,21
6690,4701.98,43,21
6691,4702.19,44,21
6692,4702.39,44,21
6693,4702.60,44,21
6694,4702.80,45,21
6695,4703.01,45,21
6696,4703.22,45,21
6697,4703.43,45,21
6698,4703.64,46,21
6699,4703.85,46,21
6700,4704.07,46,21
6701,4704.28,46,21
6702,4704.50,47,21
6703,4704.72,48,21
6704,4704.94,48,21
6705,4705.17,48,21
6706,4705.39,48,21
6707,4705.61,49,21
6708,4705.84,49,21
6709,4706.07,49,21
6710,4706.30,49,21
6711,4706.53,50,21
6712,4706.76,51,21
6713,4707.00,51,21
6714,4707.24,51,21
6715,4707.47,51,21
6716,4707.71,52,21
6717,4707.95,52,21
6718,4708.20,53,21
6719,4708.44,53,21
6720,4708.69,54,21
6721,4708.94,54,21
6722,4709.20,54,21
6723,4709.45,55,21
6724,4709.70,55,21
6725,4709.96,56,21
6726,4710.22,56,21
6727,4710.48,56,21
6728,4710.75,57,21
6729,4711.01,58,21
6730,4711.28,58,21
6731,4711.55,59,21
6732,4711.83,59,21
6733,4712.10,59,21
6734,4712.38,59,21
6735,4712.65,60,21
6736,4712.93,60,21
6737,4713.21,61,21
6738,4713.50,62,21
6739,4713.79,62,21
6740,4714.08,62,21
6741,4714.36,62,21
6742,4714.65,63,21
6743,4714.95,63,21
6744,4715.24,64,21
6745,4715.54,64,21
6746,4715.84,64,21
6747,4716.14,65,21
6748,4716.44,65,21
6749,4716.74,66,21
6750,4717.05,66,21
6751,4717.36,67,21
6752,4717.67,67,21
6753,4717.98,67,21
6754,4718.29,67,21
6755,4718.61,68,21
6756,4718.92,69,21
6757,4719.25,69,21
6758,4719.57,70,21
6759,4719.89,70,21
6760,4720.22,70,21
6761,4720.54,70,21
6762,4720.87,71,21
6763,4721.20,71,21
6764,4721.53,72,21
6765,4721.87,73,21
6766,4722.21,73,21
6767,4722.55,73,21
6768,4722.89,73,21
6769,4723.23,74,21
6770,4723.57,74,21
6771,4723.92,75,21
6772,4724.27,75,21
6773,4724.62,76,21
6774,4724.98,77,21
6775,4725.33,77,21
6776,4725.69,77,21
6777,4726.05,77,21
6778,4726.41,78,21
6779,4726.77,78,21
6780,4727.14,79,21
6781,4727.50,79,21
6782,4727.87,80,21
6783,4728.25,81,21
6784,4728.62,81,21
6785,4729.00,82,21
6786,4729.38,82,0
6787,4729.77,83,0
6788,4730.15,83,0
6789,4730.54,84,0
6790,4730.93,84,0
6791,4731.32,85,0
6792,4731.72,86,0
6793,4732.12,86,12
6794,4732.53,88,11
6795,4732.94,92,11
6796,4733.37,89,12
6797,4733.78,89,0
6798,4734.19,90,0
6799,4734.61,90,0
6800,4735.03,91,0
6801,4735.46,92,21
6802,4735.89,92,21
6803,4736.32,93,21
6804,4736.75,93,21
6805,4737.18,94,21
6806,4737.62,94,21
6807,4738.06,95,21
6808,4738.50,95,21
6809,4738.94,96,21
6810,4739.40,98,21
6811,4739.85,98,21
6812,4740.31,99,21
6813,4740.77,99,21
6814,4741.23,100,21
6815,4741.70,100,21
6816,4742.16,101,21
6817,4742.63,101,21
6818,4743.10,102,21
6819,4743.58,103,21
6820,4744.06,103,21
6821,4744.54,104,21
6822,4745.02,104,21
6823,4745.51,105,21
6824,4746.00,105,21
6825,4746.49,106,21
6826,4746.98,106,21
6827,4747.48,107,21
6828,4747.98,108,21
6829,4748.48,108,21
6830,4748.98,109,21
6831,4749.49,109,21
6832,4750.00,110,21
6833,4750.51,110,21
6834,4751.02,112,21
6835,4751.54,112,21
6836,4752.07,113,21
6837,4752.59,114,21
6838,4753.12,114,21
6839,4753.66,115,21
6840,4754.19,115,21
6841,4754.73,116,21
6842,4755.27,116,21
6843,4755.81,117,0
6844,4756.35,117,12
6845,4756.90,118,11
6846,4757.45,120,12
6847,4758.01,120,0
6848,4758.57,121,0
6849,4759.13,121,0
6850,4759.70,122,21
6851,4760.26,122,21
6852,4760.83,123,21
6853,4761.40,123,21
6854,4761.98,124,21
6855,4762.56,125,21
6856,4763.14,125,21
6857,4763.72,126,21
6858,4764.31,126,21
6859,4764.89,127,21
6860,4765.49,127,21
6861,4766.08,128,21
6862,4766.67,128,21
6863,4767.27,130,21
6864,4767.88,131,21
6865,4768.49,131,21
6866,4769.10,132,21
6867,4769.71,132,21
6868,4770.33,133,21
6869,4770.95,133,21
6870,4771.57,134,21
6871,4772.19,134,21
6872,4772.81,135,21
6873,4773.44,136,21
6874,4774.08,136,21
6875,4774.71,137,21
6876,4775.35,139,21
6877,4776.00,139,21
6878,4776.65,140,21
6879,4777.30,140,21
6880,4777.95,141,21
6881,4778.61,142,21
6882,4779.27,142,21
6883,4779.93,143,21
6884,4780.59,143,21
6885,4781.26,144,21
6886,4781.93,144,21
6887,4782.60,145,21
6888,4783.28,145,21
6889,4783.95,146,21
6890,4784.64,148,21
6891,4785.32,148,21
6892,4786.01,149,21
6893,4786.71,149,21
6894,4787.40,150,21
6895,4788.10,150,21
6896,4788.80,151,21
6897,4789.50,151,21
6898,4790.20,152,21
6899,4790.91,153,21
6900,4791.62,153,21
6901,4792.34,154,21
6902,4793.05,154,21
6903,4793.77,156,21
6904,4794.50,156,21
6905,4795.23,157,21
6906,4795.95,157,21
6907,4796.69,158,21
6908,4797.42,159,21
6909,4798.16,159,21
6910,4798.90,160,21
6911,4799.65,160,21
6912,4800.39,161,21
6913,4801.14,161,21
6914,4801.89,162,21
6915,4802.65,162,21
6916,4803.40,164,21
6917,4804.17,165,21
6918,4804.93,165,21
6919,4805.70,166,21
6920,4806.47,166,21
6921,4807.25,167,21
6922,4808.02,167,21
6923,4808.80,168,21
6924,4809.58,168,21
6925,4810.37,169,21
6926,4811.16,170,21
6927,4811.95,170,21
6928,4812.74,172,21
6929,4813.54,172,21
6930,4814.34,173,21
6931,4815.15,173,21
6932,4815.95,174,21
6933,4816.76,174,21
6934,4817.57,175,21
6935,4818.39,176,21
6936,4819.20,176,21
6937,4820.03,177,21
6938,4820.85,177,21
6939,4821.67,178,21
6940,4822.50,178,21
6941,4823.33,179,21
6942,4824.16,179,21
6943,4825.00,180,21
6944,4825.83,181,21
6945,4826.68,181,21
6946,4827.52,182,21
6947,4828.37,182,21
6948,4829.22,184,21
6949,4830.07,184,21
6950,4830.93,185,21
6951,4831.79,185,21
6952,4832.65,186,21
6953,4833.52,187,21
6954,4834.39,187,21
6955,4835.26,188,21
6956,4836.13,188,21
6957,4837.01,189,21
6958,4837.89,189,21
6959,4838.77,190,21
6960,4839.65,190,21
6961,4840.54,191,21
6962,4841.43,192,21
6963,4842.32,192,21
6964,4843.21,193,21
6965,4844.11,193,21
6966,4845.01,194,21
6967,4845.91,194,21
6968,4846.81,195,21
6969,4847.72,195,21
6970,4848.63,196,21
6971,4849.54,197,21
6972,4850.46,197,21
6973,4851.38,198,21
6974,4852.30,198,21
6975,4853.22,199,21
6976,4854.14,199,21
6977,4855.07,200,21
6978,4856.00,200,21
6979,4856.93,201,21
6980,4857.87,202,21
6981,4858.81,202,21
6982,4859.75,203,21
6983,4860.69,203,21
6984,4861.64,204,21
6985,4862.59,204,21
6986,4863.54,205,21
6987,4864.49,205,21
6988,4865.44,206,21
6989,4866.40,206,21
6990,4867.36,206,21
6991,4868.32,207,21
6992,4869.28,207,21
6993,4870.25,208,21
6994,4871.21,208,21
6995,4872.18,209,21
6996,4873.15,209,21
6997,4874.13,210,21
6998,4875.10,211,21
6999,4876.08,211,21
7000,4877.07,212,21
7001,4878.05,212,21
7002,4879.04,213,21
7003,4880.03,213,21
7004,4881.02,214,21
7005,4882.02,214,21
7006,4883.01,214,21
7007,4884.01,215,21
7008,4885.01,215,21
7009,4886.01,216,21
7010,4887.01,216,21
7011,4888.02,217,21
7012,4889.03,217,21
7013,4890.04,218,21
7014,4891.05,218,21
7015,4892.07,219,21
7016,4893.09,220,21
7017,4894.11,220,21
7018,4895.13,220,21
7019,4896.16,220,21
7020,4897.18,221,21
7021,4898.21,221,21
7022,4899.24,222,21
7023,4900.27,222,21
7024,4901.30,223,21
7025,4902.34,224,21
7026,4903.38,224,21
7027,4904.42,224,21
7028,4905.46,224,21
7029,4906.51,225,21
7030,4907.55,225,21
7031,4908.60,226,21
7032,4909.65,226,21
7033,4910.71,227,21
7034,4911.76,228,21
7035,4912.82,228,21
7036,4913.88,228,21
7037,4914.94,228,21
7038,4916.00,229,21
7039,4917.07,229,21
7040,4918.13,228,21
7041,4919.19,228,21
7042,4920.25,227,21
7043,4921.30,225,21
7044,4922.34,225,21
7045,4923.39,224,21
7046,4924.43,224,21
7047,4925.47,223,21
7048,4926.50,223,21
7049,4927.53,221,21
7050,4928.56,221,21
7051,4929.59,220,21
7052,4930.60,218,21
7053,4931.62,218,21
7054,4932.63,216,21
7055,4933.63,216,0
7056,4934.63,213,0
7057,4935.62,213,21
7058,4936.60,211,21
7059,4937.58,211,21
7060,4938.56,209,21
7061,4939.53,208,21
7062,4940.49,208,21
7063,4941.46,207,21
7064,4942.42,207,21
7065,4943.38,205,21
7066,4944.33,205,21
7067,4945.28,204,21
7068,4946.23,204,21
7069,4947.18,203,21
7070,4948.12,202,21
7071,4949.06,202,21
7072,4949.99,201,21
7073,4950.93,201,21
7074,4951.86,199,21
7075,4952.78,199,21
7076,4953.70,197,21
7077,4954.62,197,21
7078,4955.53,195,21
7079,4956.43,193,21
7080,4957.33,193,21
7081,4958.22,191,21
7082,4959.11,191,21
7083,4959.99,190,21
7084,4960.87,190,21
7085,4961.75,189,21
7086,4962.63,189,21
7087,4963.51,188,21
7088,4964.38,187,21
7089,4965.25,187,21
7090,4966.12,186,21
7091,4966.98,186,21
7092,4967.84,184,21
7093,4968.70,184,21
7094,4969.55,183,21
7095,4970.40,183,21
7096,4971.25,181,21
7097,4972.08,179,21
7098,4972.91,179,21
7099,4973.74,178,21
7100,4974.57,178,21
7101,4975.39,176,21
7102,4976.21,176,21
7103,4977.03,175,21
7104,4977.84,175,21
7105,4978.65,173,21
7106,4979.45,172,21
7107,4980.25,172,21
7108,4981.05,171,21
7109,4981.84,171,21
7110,4982.63,170,21
7111,4983.42,170,21
7112,4984.21,168,21
7113,4984.99,168,21
7114,4985.77,167,21
7115,4986.54,166,21
7116,4987.31,166,21
7117,4988.08,165,21
7118,4988.85,165,21
7119,4989.61,163,21
7120,4990.37,163,21
7121,4991.13,162,21
7122,4991.88,162,21
7123,4992.63,161,21
7124,4993.38,160,21
7125,4994.12,160,21
7126,4994.86,159,21
7127,4995.60,159,21
7128,4996.33,157,21
7129,4997.06,157,21
7130,4997.79,156,21
7131,4998.52,156,21
7132,4999.24,155,21
7133,4999.96,154,21
7134,5000.67,154,21
7135,5001.39,153,21
7136,5002.10,153,21
7137,5002.81,152,21
7138,5003.51,152,21
7139,5004.22,151,21
7140,5004.92,151,21
7141,5005.61,149,21
7142,5006.30,148,21
7143,5006.99,148,21
7144,5007.68,147,21
7145,5008.36,147,21
7146,5009.04,146,21
7147,5009.72,146,21
7148,5010.40,145,21
7149,5011.07,145,21
7150,5011.74,144,21
7151,5012.41,142,21
7152,5013.07,142,21
7153,5013.72,141,21
7154,5014.38,141,21
7155,5015.03,140,21
7156,5015.68,140,21
7157,5016.33,139,21
7158,5016.98,139,21
7159,5017.62,138,21
7160,5018.26,137,21
7161,5018.90,137,21
7162,5019.53,136,21
7163,5020.16,136,21
7164,5020.79,135,21
7165,5021.42,135,21
7166,5022.04,133,21
7167,5022.66,133,21
7168,5023.28,131,21
7169,5023.88,131,21
7170,5024.49,130,21
7171,5025.10,130,21
7172,5025.70,130,21
7173,5026.30,130,21
7174,5026.91,129,21
7175,5027.50,129,21
7176,5028.10,128,21
7177,5028.69,127,21
7178,5029.29,127,21
7179,5029.87,126,21
7180,5030.46,126,21
7181,5031.04,125,21
7182,5031.62,125,21
7183,5032.20,124,21
7184,5032.78,124,21
7185,5033.35,123,21
7186,5033.92,122,21
7187,5034.49,122,21
7188,5035.05,121,21
7189,5035.62,121,21
7190,5036.18,120,21
7191,5036.73,120,21
7192,5037.29,119,21
7193,5037.84,119,21
7194,5038.39,118,21
7195,5038.94,117,21
7196,5039.48,117,21
7197,5040.03,117,21
7198,5040.57,117,21
7199,5041.11,116,21
7200,5041.65,116,21
7201,5042.19,115,21
7202,5042.72,115,21
7203,5043.25,114,21
7204,5043.78,114,21
7205,5044.31,114,21
7206,5044.84,113,21
7207,5045.37,113,21
7208,5045.89,113,21
7209,5046.42,113,21
7210,5046.94,112,21
7211,5047.46,112,21
7212,5047.98,111,11
7213,5048.49,111,11
7214,5049.01,111,11
7215,5049.52,110,21
7216,5050.03,110,21
7217,5050.55,110,21
7218,5051.06,110,21
7219,5051.57,109,21
7220,5052.07,109,21
7221,5052.58,108,21
7222,5053.08,107,21
7223,5053.57,107,21
7224,5054.07,107,21
7225,5054.57,107,21
7226,5055.06,106,21
7227,5055.56,106,21
7228,5056.05,105,21
7229,5056.53,105,21
7230,5057.02,104,21
7231,5057.50,103,21
7232,5057.98,103,21
7233,5058.46,102,21
7234,5058.93,102,21
7235,5059.40,102,21
7236,5059.88,102,21
7237,5060.35,101,21
7238,5060.82,101,21
7239,5061.29,101,21
7240,5061.76,100,21
7241,5062.22,100,21
7242,5062.69,100,21
7243,5063.15,100,21
7244,5063.61,100,21
7245,5064.08,100,21
7246,5064.54,99,21
7247,5065.00,99,21
7248,5065.46,99,21
7249,5065.92,98,21
7250,5066.38,98,21
7251,5066.83,98,21
7252,5067.29,98,21
7253,5067.74,98,21
7254,5068.20,98,21
7255,5068.65,97,21
7256,5069.10,97,21
7257,5069.55,98,21
7258,5070.01,98,21
7259,5070.47,98,21
7260,5070.92,98,21
7261,5071.38,98,21
7262,5071.83,99,21
7263,5072.29,99,21
7264,5072.75,99,21
7265,5073.21,99,21
7266,5073.68,100,21
7267,5074.14,101,21
7268,5074.61,101,21
7269,5075.08,101,21
7270,5075.55,101,21
7271,5076.02,102,21
7272,5076.50,102,21
7273,5076.97,102,21
7274,5077.45,102,21
7275,5077.92,103,21
7276,5078.40,104,21
7277,5078.89,104,21
7278,5079.37,104,21
7279,5079.85,104,21
7280,5080.34,105,21
7281,5080.83,105,21
7282,5081.32,106,21
7283,5081.81,106,21
7284,5082.30,106,21
7285,5082.80,107,21
7286,5083.30,107,21
7287,5083.79,108,21
7288,5084.30,108,21
7289,5084.80,108,21
7290,5085.30,108,21
7291,5085.80,109,21
7292,5086.31,109,21
7293,5086.82,110,21
7294,5087.33,110,21
7295,5087.84,110,21
7296,5088.36,111,11
7297,5088.87,111,11
7298,5089.39,112,21
7299,5089.91,112,21
7300,5090.43,112,21
7301,5090.95,112,21
7302,5091.48,113,21
7303,5092.00,114,21
7304,5092.53,114,21
7305,5093.06,114,21
7306,5093.59,114,21
7307,5094.12,115,21
7308,5094.66,115,21
7309,5095.20,116,21
7310,5095.73,116,21
7311,5096.28,117,21
7312,5096.82,117,21
7313,5097.36,117,21
7314,5097.91,118,21
7315,5098.46,118,21
7316,5099.01,119,21
7317,5099.56,119,21
7318,5100.12,120,21
7319,5100.68,120,21
7320,5101.24,121,21
7321,5101.80,121,21
7322,5102.36,122,21
7323,5102.93,122,21
7324,5103.50,123,21
7325,5104.07,123,21
7326,5104.64,124,21
7327,5105.22,124,21
7328,5105.80,124,21
7329,5106.38,125,21
7330,5106.96,125,21
7331,5107.54,126,21
7332,5108.13,126,21
7333,5108.71,126,21
7334,5109.30,126,21
7335,5109.88,127,21
7336,5110.47,127,21
7337,5111.07,128,21
7338,5111.66,129,21
7339,5112.26,129,21
7340,5112.86,129,21
7341,5113.46,129,21
7342,5114.06,130,21
7343,5114.67,130,21
7344,5115.28,131,21
7345,5115.88,131,21
7346,5116.50,132,21
7347,5117.11,133,21
7348,5117.73,133,21
7349,5118.35,134,21
7350,5118.97,134,21
7351,5119.60,135,21
7352,5120.23,135,21
7353,5120.86,136,21
7354,5121.49,136,21
7355,5122.12,137,21
7356,5122.76,138,21
7357,5123.40,138,21
7358,5124.05,139,21
7359,5124.69,139,21
7360,5125.34,140,21
7361,5125.99,140,21
7362,5126.64,141,21
7363,5127.30,141,21
7364,5127.96,142,21
7365,5128.62,143,21
7366,5129.28,143,21
7367,5129.95,145,21
7368,5130.63,145,21
7369,5131.30,146,21
7370,5131.98,146,21
7371,5132.66,147,21
7372,5133.35,147,21
7373,5134.03,148,21
7374,5134.72,149,21
7375,5135.41,149,21
7376,5136.11,150,21
7377,5136.81,150,21
7378,5137.51,151,21
7379,5138.21,151,21
7380,5138.91,152,21
7381,5139.62,152,21
7382,5140.33,153,21
7383,5141.04,155,21
7384,5141.76,155,21
7385,5142.49,156,21
7386,5143.21,156,21
7387,5143.94,157,21
7388,5144.67,157,21
7389,5145.40,158,21
7390,5146.13,158,21
7391,5146.87,159,21
7392,5147.61,160,21
7393,5148.36,160,21
7394,5149.10,161,21
7395,5149.85,161,21
7396,5150.60,163,21
7397,5151.36,163,21
7398,5152.12,164,21
7399,5152.88,164,21
7400,5153.65,165,21
7401,5154.42,166,21
7402,5155.19,166,21
7403,5155.96,167,21
7404,5156.74,167,21
7405,5157.52,168,21
7406,5158.30,168,21
7407,5159.08,169,21
7408,5159.87,169,21
7409,5160.65,170,21
7410,5161.45,171,21
